"Year","Location","Station Name","OCT","NOV","DEC","JAN","FEB","MAR","APR","MAY","JUN","JUL","AUG","SEP"
"2007","WADSWORTH 4N","NORTH AND CENTRAL LAHONTAN","0.00","0.62","0.66","0.08","0.05","0.36","0.31","0.00","0.00","","1.16","0.00"
"2007","WELLINGTON","NORTH AND CENTRAL LAHONTAN","0.00","0.57","0.85","0.05","0.00","0.41","0.21","0.05","0.33","0.10","0.14","0.00"
"2007","BODIE","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","0.91","1.89","0.47","0.06","1.58","1.64","0.65","2.10","0.05","0.26","0.07"
"2007","BOCA RESERVOIR","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","0.93","5.01","0.80","0.05","2.52","1.46","0.77","0.00","1.10","0.13","0.04"
"2007","BRIDGEPORT","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","0.34","2.36","0.60","0.10","1.13","0.88","0.44","0.01","0.95","0.24","0.01"
"2007","CARSON CITY","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","","","","0.00","","","","","0.26","0.04","0.00"
"2007","DAGGET PASS","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.10","2.18","4.16","","0.06","3.91","1.21","0.73","","0.00","0.02","0.00"
"2007","DONNER MEM SP","LAKE TAHOE...TRUCKEE...CARSON...WALKER","","","8.67","1.65","0.05","4.89","1.92","1.71","0.40","0.08","0.15","0.09"
"2007","FALLON EXPER STATION","LAKE TAHOE...TRUCKEE...CARSON...WALKER","","","0.68","0.06","0.00","0.14","0.34","","","","","0.02"
"2007","GLENBROOK","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","","","","","","","","","","",""
"2007","HAWTHORNE","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","0.42","0.29","0.03","0.04","1.20","0.67","0.10","0.00","0.00","0.09","0.00"
"2007","MINDEN","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","0.25","2.15","0.37","0.10","1.72","0.53","0.15","0.03","0.18","0.19","0.00"
"2007","RENO","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","0.40","1.69","0.13","0.04","0.79","0.38","0.05","0.09","0.24","0.13","0.00"
"2007","SMITH 6N","LAKE TAHOE...TRUCKEE...CARSON...WALKER","","","","0.11","","","","","","","",""
"2007","SPARKS","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","0.30","","","0.00","","","0.00","0.01","0.15","0.14","0.00"
"2007","TAHOE CITY","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.02","1.08","8.39","1.87","0.12","4.53","1.76","1.97","0.21","0.07","0.13","0.08"
"2007","TRUCKEE RS","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","0.97","6.27","1.47","0.07","3.96","1.73","1.14","0.54","0.09","0.21","0.14"
"2007","TOPAZ LAKE 4N","LAKE TAHOE...TRUCKEE...CARSON...WALKER","","","","","","","","","","","",""
"2007","VIRGINIA CITY","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","","","","0.00","","","","","1.21","0.11","0.00"
"2007","WABUSKA 6SE","LAKE TAHOE...TRUCKEE...CARSON...WALKER","","0.57","","0.03","0.01","0.43","0.28","","","0.30","0.87","0.00"
"2007","YERINGTON","LAKE TAHOE...TRUCKEE...CARSON...WALKER","0.00","0.70","0.39","0.01","0.00","0.23","","0.03","0.38","0.09","0.72","0.00"
"2007","BARSTOW","MOJAVE...MONO LAKE...SALTON SEA","0.00","0.80","1.97","0.09","0.05","1.38","1.59","0.04","0.02","0.01","0.05","0.00"
"2007","BISHOP AP","MOJAVE...MONO LAKE...SALTON SEA","0.00","0.91","0.19","0.06","0.14","0.41","0.66","0.00","0.00","0.00","0.00","0.00"
"2007","DEATH VALLEY","MOJAVE...MONO LAKE...SALTON SEA","0.00","0.18","0.45","0.12","0.06","0.58","0.42","0.06","0.10","0.01","0.08","0.00"
"2007","ELLERY LAKE","MOJAVE...MONO LAKE...SALTON SEA","0.00","1.54","3.80","0.80","0.08","3.17","2.88","0.48","0.16","0.22","0.46","0.13"
"2007","FAIRMONT","MOJAVE...MONO LAKE...SALTON SEA","0.00","2.20","4.21","0.38","0.06","3.90","4.09","0.03","0.00","0.00","0.01","0.00"
"2007","GEM LAKE","MOJAVE...MONO LAKE...SALTON SEA","0.00","1.20","3.68","0.24","0.12","3.34","2.76","0.56","0.08","0.13","0.24","0.07"
"2007","HAIWEE","MOJAVE...MONO LAKE...SALTON SEA","0.00","","1.57","0.28","0.46","1.55","2.65","0.00","0.03","0.00","0.24","0.01"
"2007","INDEPENDENCE","MOJAVE...MONO LAKE...SALTON SEA","0.00","","1.50","0.24","0.21","0.74","1.55","0.00","0.04","0.01","0.26","0.00"
"2007","IMPERIAL","MOJAVE...MONO LAKE...SALTON SEA","0.00","0.15","0.29","0.00","0.18","1.20","0.18","0.00","0.00","0.00","0.00","0.00"
"2007","LAKE SABRINA","MOJAVE...MONO LAKE...SALTON SEA","0.00","1.36","2.66","0.20","0.17","2.49","4.36","0.20","0.20","0.01","0.24","0.01"
"2007","LEE VINING","MOJAVE...MONO LAKE...SALTON SEA","0.00","0.87","2.01","0.48","0.00","1.52","2.12","0.32","0.35","0.32","0.75","0.04"
"2007","LAKE ARROWHEAD F.S.","MOJAVE...MONO LAKE...SALTON SEA","","","7.54","0.53","0.44","7.72","7.04","0.19","0.06","0.00","0.02","0.00"
"2007","MOJAVE","MOJAVE...MONO LAKE...SALTON SEA","","","","","","","","0.00","0.00","0.00","",""
"2007","NILAND","MOJAVE...MONO LAKE...SALTON SEA","","","0.80","0.01","0.01","2.24","0.30","0.00","0.00","0.00","0.00","0.00"
"2007","PALMDALE","MOJAVE...MONO LAKE...SALTON SEA","0.00","1.10","2.62","0.04","0.04","2.79","2.03","0.00","0.00","0.00","0.07","0.00"
"2007","PALM SPRINGS","MOJAVE...MONO LAKE...SALTON SEA","0.00","0.79","1.38","0.04","0.00","2.49","1.09","0.00","0.00","0.00","0.00","0.00"
"2007","KERN COUNTY FD","MOJAVE...MONO LAKE...SALTON SEA","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","0.00","","0.00",""
"2007","SOUTH LAKE","MOJAVE...MONO LAKE...SALTON SEA","0.00","","3.40","0.64","0.20","2.47","2.88","0.16","0.10","0.00","0.10","0.00"
"2007","TWENTYNINE PALMS","MOJAVE...MONO LAKE...SALTON SEA","","","1.19","0.08","0.07","1.45","0.80","0.04","0.01","0.01","0.15","0.00"
"2007","BATTLE MOUNTAIN","HUMBOLDT","0.03","0.38","1.14","0.33","0.07","0.76","0.32","1.16","0.48","0.06","0.00","0.33"
"2007","BEOWAWE","HUMBOLDT","0.05","0.37","1.59","0.68","0.15","0.85","0.51","1.78","0.20","0.00","0.22","0.07"
"2007","ELKO","HUMBOLDT","0.13","0.22","1.93","1.17","0.37","0.93","0.22","0.65","0.45","0.00","0.08","0.19"
"2007","GIBBS RANCH","HUMBOLDT","0.01","0.40","1.64","1.06","0.21","0.71","0.14","1.75","0.72","0.15","0.04","0.20"
"2007","IMLAY","HUMBOLDT","0.12","0.27","1.39","0.64","0.15","0.58","0.34","0.78","0.78","","","0.10"
"2007","JIGGS 8SSE","HUMBOLDT","","","1.05","0.10","0.14","","0.04","0.78","0.37","0.00","0.00","0.12"
"2007","LOVELOCK","HUMBOLDT","0.00","0.55","0.95","0.23","0.00","0.30","0.29","0.18","0.01","0.40","0.14","0.10"
"2007","RYE PATCH DAM","HUMBOLDT","0.06","0.29","1.16","0.10","0.00","0.53","0.23","0.57","0.95","0.06","0.14","0.08"
"2007","SOUTH FORK SP","HUMBOLDT","0.09","0.33","1.09","0.60","0.21","0.86","0.04","0.50","0.09","0.00","0.03","0.07"
"2007","WINNEMUCCA","HUMBOLDT","0.11","0.40","1.22","0.81","0.22","0.67","0.24","1.17","0.82","0.19","0.23","0.19"
"2007","DUFURRENA (SHELDON)","BLACK ROCK DESERT","","0.06","0.89","","0.03","","","0.14","1.01","0.12","0.10","0.00"
"2007","KINGS RIVER VALLEY","BLACK ROCK DESERT","0.15","","1.85","","","0.58","0.00","0.46","","","",""
"2007","LEONARD CREEK RANCH","BLACK ROCK DESERT","0.00","","1.89","0.96","0.25","0.79","0.01","0.47","1.12","0.00","0.00","0.00"
"2007","MCDERMITT","BLACK ROCK DESERT","0.20","0.49","1.70","0.90","0.08","0.31","","0.89","1.05","0.01","0.02","0.00"
"2007","OROVADA 4WSW","BLACK ROCK DESERT","0.12","0.15","1.68","1.06","0.03","0.72","0.40","0.94","","0.02","0.44","0.13"
"2007","ARTHUR 4NW","CENTRAL NEVADA DESERT","0.02","1.13","1.56","2.69","0.53","0.27","1.22","2.05","0.90","0.09","0.37","0.37"
"2007","BLUE EAGLE RANCH","CENTRAL NEVADA DESERT","","","","","","","","","","","",""
"2007","DYER","CENTRAL NEVADA DESERT","0.00","0.44","0.44","0.00","0.38","0.41","0.78","0.09","0.05","0.00","0.00",""
"2007","EUREKA","CENTRAL NEVADA DESERT","0.01","0.61","0.61","0.30","0.01","0.66","0.54","0.15","0.50","0.00","0.03","0.50"
"2007","ELY","CENTRAL NEVADA DESERT","0.00","1.09","0.58","0.42","0.14","1.67","1.28","0.14","0.23","0.10","0.05","0.04"
"2007","LAGES","CENTRAL NEVADA DESERT","0.02","0.60","0.78","0.17","0.23","1.45","0.48","0.28","","0.11","0.00","0.05"
"2007","MCGILL","CENTRAL NEVADA DESERT","","","","0.22","","","","","","","",""
"2007","MIDDLEGATE","CENTRAL NEVADA DESERT","","","","","","","","","","","",""
"2007","MINA","CENTRAL NEVADA DESERT","0.00","0.23","0.58","0.04","0.11","0.31","1.26","0.28","0.07","0.05","0.00","0.04"
"2007","PAHRUMP","CENTRAL NEVADA DESERT","0.00","1.12","1.15","0.00","0.31","1.99","1.05","0.00","0.00","0.00","0.00","0.00"
"2007","RUBY LAKE","CENTRAL NEVADA DESERT","0.29","1.42","2.61","1.85","0.43","0.32","0.76","0.91","0.60","0.19","0.24",""
"2007","RUTH","CENTRAL NEVADA DESERT","0.00","0.85","0.21","0.08","0.70","0.37","1.33","0.48","0.05","0.16","0.04","0.05"
"2007","SMOKEY VALLEY","CENTRAL NEVADA DESERT","0.00","1.35","0.08","0.03","0.13","0.07","0.21","0.34","0.55","0.18","0.00","0.00"
"2007","SILVERPEAK","CENTRAL NEVADA DESERT","0.00","","","","","","","","","","0.50",""
"2007","TONOPAH","CENTRAL NEVADA DESERT","0.00","0.89","0.99","0.00","0.27","0.23","0.56","0.34","0.22","0.05","0.00","0.00"
"2007","WILDHORSE RESERVOIR","SNAKE AND COLUMBIA","0.23","0.64","1.92","2.73","0.43","0.94","0.35","2.44","1.30","0.30","0.13","0.02"
"2007","JACKPOT","SNAKE AND COLUMBIA","1.16","","0.88","","0.10","0.44","0.57","0.63","0.45","0.38","0.07","0.00"
"2007","ODELL LAKE","SNAKE AND COLUMBIA","1.65","1.04","7.37","11.18","2.49","1.61","1.21","1.68","0.76","0.15","0.02","0.63"
"2007","TUSCARORA","SNAKE AND COLUMBIA","","","","","","","","","","","",""
"2007","BLYTHE","LOWER COLORADO","0.00","1.80","0.43","0.00","0.24","2.00","0.66","0.00","0.00","0.00","0.02","0.00"
"2007","BULLHEAD CITY","LOWER COLORADO","","","","","","","","","","","",""
"2007","CALIENTE","LOWER COLORADO","0.00","1.62","1.20","0.18","1.20","2.08","0.74","0.05","0.08","0.07","0.00",""
"2007","DESERT NTL WILDLIFE REF","LOWER COLORADO","0.00","1.25","0.58","0.00","0.31","1.77","0.43","0.00","0.00","0.02","0.00","0.00"
"2007","NEEDLES","LOWER COLORADO","0.00","2.69","1.03","0.00","0.10","2.36","0.50","0.00","0.00","0.00","0.00","0.00"
"2007","HIKO","LOWER COLORADO","0.00","1.80","1.15","0.08","0.73","1.42","1.08","0.00","0.07","0.00","0.00","0.00"
"2007","LAUGHLIN","LOWER COLORADO","0.00","3.55","1.39","0.00","0.88","2.25","1.50","0.00","0.00","0.00","0.01","0.00"
"2007","LA VERKIN","LOWER COLORADO","0.00","3.75","1.01","0.11","1.10","3.44","0.84","0.00","","0.15","0.41","0.00"
"2007","LAKE HAVASU CITY","LOWER COLORADO","0.00","1.90","0.72","0.09","0.35","2.99","0.15","0.00","0.00","0.00","0.00","0.00"
"2007","LUND","LOWER COLORADO","","","","","","","","","","","",""
"2007","ST. GEORGE","LOWER COLORADO","0.00","2.76","1.34","0.09","0.99","2.82","0.87","0.02","0.00","0.02","2.00","0.00"
"2007","SPRING VALLEY STATE PA","LOWER COLORADO","","","","","","","","","","","",""
"2007","SEARCHLIGHT","LOWER COLORADO","0.00","2.96","1.74","0.00","0.55","1.99","1.03","0.00","0.00","0.00","0.00","0.00"
"2007","SUNNYSIDE","LOWER COLORADO","0.00","1.04","0.44","0.05","0.20","0.88","1.34","0.16","0.00","0.00","0.00","0.00"
"2007","LAS VEGAS","LOWER COLORADO","0.00","1.13","1.04","0.00","0.28","1.90","0.24","0.00","0.00","0.00","0.00","0.00"
"2007","VEYO POWER HOUSE","LOWER COLORADO","","","","","","","","","","","",""
"2007","VALLEY FO FIRE SP","LOWER COLORADO","0.00","","","","0.67","2.51","","","","","",""
"2007","WIKIEUP","LOWER COLORADO","0.00","3.92","1.08","0.09","0.34","2.97","0.03","0.00","0.00","0.33","0.21","0.00"
"2007","WENDOVER","GREAT SALT LAKE","","","","","","","","","","","",""
"2007","GREAT BASIN N P","GREAT SALT LAKE","0.13","2.52","0.84","0.20","","2.94","0.97","0.07","0.44","0.43","0.00","0.02"
"2007","MONTELLO","GREAT SALT LAKE","","","","","","","","","","","",""
"2007","CEDAR CITY 5E","ESCALANTE DESERT","","","","","","","","","","","",""
"2007","ENTERPRISE","ESCALANTE DESERT","0.00","3.51","1.33","0.20","0.97","3.65","1.30","0.07","0.00","0.00","0.11","0.00"
"2008","ASHLAND","SOUTHERN OREGON COASTAL","0.86","0.49","2.12","3.42","1.38","1.00","0.36","2.30","1.54","0.00","0.00","0.16"
"2008","CAVE JUNCTION","SOUTHERN OREGON COASTAL","","","","","","","","","","","",""
"2008","GOLD BEACH","SOUTHERN OREGON COASTAL","","","","","","","","","","","",""
"2008","GRANTS PASS KAJO","SOUTHERN OREGON COASTAL","0.61","1.21","4.19","6.31","0.24","0.77","0.58","2.02","0.87","0.00","0.00","0.20"
"2008","GREEN SPRINGS PP","SOUTHERN OREGON COASTAL","0.35","0.75","2.44","4.14","0.66","","0.26","2.59","","","0.00","0.20"
"2008","LEMOLO LAKE","SOUTHERN OREGON COASTAL","3.68","1.81","5.59","18.19","4.34","4.32","3.37","4.05","2.52","0.00","0.02","2.33"
"2008","MEDFORD","SOUTHERN OREGON COASTAL","0.65","0.24","2.86","3.43","0.51","0.74","0.46","2.50","1.20","0.00","0.00","0.05"
"2008","NORTH BEND","SOUTHERN OREGON COASTAL","2.43","2.10","9.16","7.73","2.85","3.71","2.71","4.66","2.00","0.04","0.07","1.37"
"2008","PROSPECT 2SW","SOUTHERN OREGON COASTAL","2.22","1.95","4.12","9.19","2.08","3.27","1.43","4.06","1.80","0.00","0.00","0.77"
"2008","RIDDLE","SOUTHERN OREGON COASTAL","0.88","1.73","4.20","7.34","1.35","1.74","1.34","2.16","0.81","0.00","0.00","0.72"
"2008","ROSEBURG","SOUTHERN OREGON COASTAL","","","","","","","","","","","",""
"2008","SEXTON SUMMIT","SOUTHERN OREGON COASTAL","","0.42","5.34","7.06","0.73","2.15","0.78","4.16","0.92","0.00","0.05","0.80"
"2008","TOKETEE FALLS","SOUTHERN OREGON COASTAL","2.70","1.54","3.55","10.37","3.16","4.31","2.39","4.26","2.41","0.00","0.01","1.54"
"2008","WINCHESTER DAM","SOUTHERN OREGON COASTAL","1.28","1.77","4.14","8.24","1.60","2.63","1.69","2.75","1.33","0.00","0.00","1.10"
"2008","WILLIAMS","SOUTHERN OREGON COASTAL","0.65","0.85","4.52","7.00","0.27","1.40","0.31","2.70","0.79","0.00","0.01","0.08"
"2008","HART MOUNTAIN REF","OREGON CLOSED BASINS","0.00","0.00","","2.60","0.08","1.63","0.69","0.97","2.59","0.03","0.02","0.00"
"2008","PAISLEY","OREGON CLOSED BASINS","","","","","","","","","","","",""
"2008","SUMMER LAKE","OREGON CLOSED BASINS","0.39","0.37","1.51","1.93","0.27","1.89","0.40","1.03","0.55","0.06","0.30","0.00"
"2008","SILVER LAKE","OREGON CLOSED BASINS","","","","","","","","","","","",""
"2008","COVELO","NORTHERN CALIFORNIA COASTAL","","","5.52","7.08","0.00","2.29","1.48","3.04","0.12","0.00","0.08","0.00"
"2008","EUREKA","NORTHERN CALIFORNIA COASTAL","1.51","1.75","7.63","5.41","0.36","2.87","2.05","3.49","0.50","0.01","0.05","0.22"
"2008","FORT ROSS","NORTHERN CALIFORNIA COASTAL","0.16","1.04","11.73","4.55","0.04","2.59","1.77","2.72","0.05","0.00","0.05","0.01"
"2008","FT BRAGG 5N","NORTHERN CALIFORNIA COASTAL","0.62","1.24","6.05","8.34","0.11","2.79","1.92","2.51","0.17","0.03","0.02","0.20"
"2008","GASQUET RS","NORTHERN CALIFORNIA COASTAL","2.62","2.36","14.24","22.44","1.44","6.44","2.80","8.60","2.16","0.00","0.00","1.32"
"2008","SCOTIA","NORTHERN CALIFORNIA COASTAL","0.76","2.04","11.06","5.60","0.17","4.07","1.86","3.52","0.49","0.01","0.04","0.29"
"2008","CHEMULT","UPPER KLAMATH","","","","","","","","","","","",""
"2008","CHILOQUIN 7NW","UPPER KLAMATH","","","3.82","","","","","","","","",""
"2008","CRATER LAKE NP","UPPER KLAMATH","3.04","2.34","8.59","18.78","3.20","6.90","4.67","6.43","3.22","0.00","0.10","1.44"
"2008","GERBER","UPPER KLAMATH","","","","","","","","","","","",""
"2008","HOWARD PRAIRIE","UPPER KLAMATH","2.99","1.64","4.14","6.08","0.92","1.36","1.30","2.99","0.94","0.06","0.00","0.29"
"2008","KENO","UPPER KLAMATH","0.85","0.64","2.64","3.01","0.20","0.53","0.34","1.65","0.40","0.00","0.17","0.00"
"2008","KLAMATH FALLS","UPPER KLAMATH","0.39","0.11","1.67","1.50","0.12","0.75","0.23","1.18","0.18","0.00","0.25","0.00"
"2008","COPCO #1 DAM","UPPER KLAMATH","0.77","0.45","2.41","2.95","0.26","0.57","0.23","2.84","0.28","0.00","1.29","0.00"
"2008","BIG BAR 4E","LOWER KLAMATH","0.46","","5.01","6.10","0.05","1.90","0.84","3.99","0.00","0.14","0.00","0.01"
"2008","CALLAHAN","LOWER KLAMATH","","","4.28","2.43","0.00","0.56","0.72","2.23","0.21","0.01","0.03","0.01"
"2008","COPCO #1 DAM","LOWER KLAMATH","0.77","0.45","2.41","2.95","0.26","0.57","0.23","2.84","0.28","0.00","1.29","0.00"
"2008","FORT JONES","LOWER KLAMATH","0.32","0.65","2.54","2.82","0.03","0.64","0.58","1.08","0.88","0.40","0.14","0.00"
"2008","HOOPA","LOWER KLAMATH","1.36","3.06","6.00","11.58","0.25","2.66","1.07","4.47","0.38","0.00","0.00","0.12"
"2008","HAPPY CAMP","LOWER KLAMATH","1.03","0.60","6.57","8.41","0.40","3.30","1.70","2.68","0.57","0.08","0.30","1.30"
"2008","HYAMPOM","LOWER KLAMATH","","","","","","","","","","","",""
"2008","MT. HEBRON RS","LOWER KLAMATH","0.30","0.10","1.56","1.34","0.00","0.00","","","","","",""
"2008","ORLEANS","LOWER KLAMATH","1.79","2.49","6.23","10.15","0.26","2.74","1.17","4.00","0.72","0.00","0.00","1.32"
"2008","LAVA BEDS NM","LOWER KLAMATH","0.60","0.05","1.72","10.13","","","","","","","",""
"2008","TRINITY RIVER HATCHERY","LOWER KLAMATH","0.32","1.16","6.33","4.24","","1.81","1.94","2.52","0.40","0.69","0.14","0.00"
"2008","TULE LAKE","LOWER KLAMATH","0.42","0.07","1.34","1.49","0.24","0.68","0.10","1.07","0.17","0.00","0.00","0.00"
"2008","WEAVERVILLE","LOWER KLAMATH","0.75","2.26","6.24","3.36","0.05","2.32","1.37","3.09","0.62","0.02","0.02","0.04"
"2008","WILLOW CREEK 1NW","LOWER KLAMATH","1.62","2.15","6.41","12.23","0.02","","","","","0.00","0.00",""
"2008","YREKA","LOWER KLAMATH","0.43","0.66","2.02","2.08","0.03","0.96","0.73","2.03","0.27","0.11","0.08","0.02"
"2008","ANGWIN PACIFIC UNION COLLEGE","RUSSIAN...NAPA...SAN FRANCISCO BAY","0.00","1.58","12.44","3.36","0.00","1.80","1.06","2.60","0.00","0.00","0.12","0.00"
"2008","CALISTOGA","RUSSIAN...NAPA...SAN FRANCISCO BAY","","","","","","","","","","","",""
"2008","FAIRFIELD","RUSSIAN...NAPA...SAN FRANCISCO BAY","0.00","0.57","7.37","1.86","0.00","1.55","0.83","1.44","0.00","0.01","0.00","0.00"
"2008","GRATON","RUSSIAN...NAPA...SAN FRANCISCO BAY","","","","","","","","","","","",""
"2008","KENTFIELD","RUSSIAN...NAPA...SAN FRANCISCO BAY","","","","","","","","","","","",""
"2008","MOUNT HAMILTON","RUSSIAN...NAPA...SAN FRANCISCO BAY","0.08","1.65","6.36","3.12","0.00","3.80","2.94","1.55","0.00","0.00","0.02","0.00"
"2008","NAPA STATE HOSPITAL","RUSSIAN...NAPA...SAN FRANCISCO BAY","0.00","0.96","5.21","2.09","0.00","1.59","1.11","2.92","0.00","0.00","0.06","0.00"
"2008","OAKLAND MUSEUM","RUSSIAN...NAPA...SAN FRANCISCO BAY","","","","","","","","","","","",""
"2008","POTTER VALLEY PH","RUSSIAN...NAPA...SAN FRANCISCO BAY","0.26","1.71","6.53","5.77","0.01","2.30","0.96","2.38","0.00","0.00","0.14","0.00"
"2008","SAN FRANCISCO AIRPORT","RUSSIAN...NAPA...SAN FRANCISCO BAY","0.00","1.19","3.78","1.18","0.00","1.33","1.36","0.25","0.00","0.00","0.05","0.00"
"2008","DOWNTOWN SAN FRANCISCO","RUSSIAN...NAPA...SAN FRANCISCO BAY","0.01","1.46","3.78","2.44","0.00","1.33","0.72","0.23","0.00","0.00","0.05","0.00"
"2008","SAN JOSE INTL AIRPORT","RUSSIAN...NAPA...SAN FRANCISCO BAY","0.01","0.99","2.02","2.38","0.00","2.06","1.20","0.13","0.00","0.00","0.01","0.00"
"2008","UKIAH FIRE DEPT","RUSSIAN...NAPA...SAN FRANCISCO BAY","","","","","","","","","","","",""
"2008","LAKEVIEW","SACRAMENTO...YUBA...FEATHER...AMERICAN","","","","","","","","","","","",""
"2008","ALTURAS","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.31","0.10","1.33","1.79","0.14","2.10","1.10","1.26","0.48","0.00","0.12","0.00"
"2008","ADIN","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.12","0.14","1.92","1.48","0.06","1.52","0.93","1.95","0.28","0.04","0.11","0.01"
"2008","AUBURN","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.01","0.55","4.38","2.88","0.00","5.29","2.24","2.34","0.17","0.01","0.00","0.01"
"2008","BOWMAN DAM","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.17","3.16","14.33","7.14","0.09","8.58","4.20","4.62","0.46","0.03","0.00","0.20"
"2008","BUCKS CREEK","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.32","1.94","15.43","6.50","0.00","5.77","2.38","4.80","0.17","0.00","0.10","0.00"
"2008","BUCKHORN","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.57","0.92","16.10","13.03","0.02","9.11","1.86","8.49","0.46","0.00","1.90","0.00"
"2008","CANYON DAM","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.20","0.15","7.23","1.89","0.00","7.87","2.02","2.53","0.31","0.69","0.00","0.00"
"2008","CHESTER","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.26","1.30","6.51","0.74","0.02","3.30","1.59","2.86","0.27","0.28","0.06","0.00"
"2008","CHICO UNIVERSITY FARM","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.01","0.96","5.47","2.83","0.00","1.12","1.47","1.71","0.00","0.00","0.00","0.00"
"2008","COLGATE PH","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.05","1.64","8.37","3.98","0.00","5.68","3.08","3.07","0.15","0.00","0.00","0.00"
"2008","COLFAX","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.00","2.60","9.40","4.27","0.04","7.66","4.79","4.52","0.01","0.00","0.00","0.01"
"2008","DAVIS EXPERIMENTAL FARM","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.00","0.52","7.03","1.45","0.00","1.66","1.27","0.78","0.01","0.00","0.28","0.00"
"2008","DE SABLA","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.03","","10.03","7.08","0.00","5.63","2.30","5.23","0.35","0.00","0.00","0.00"
"2008","DUNSMUIR","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.36","1.35","15.52","7.59","0.09","5.13","2.85","4.74","0.27","0.10","0.03","0.05"
"2008","DOWNIEVILLE","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.09","4.77","11.52","4.29","0.43","7.81","4.77","5.60","0.23","0.02","0.15","0.06"
"2008","FORESTHILL RS","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.09","0.40","7.42","4.21","0.00","7.62","3.93","4.42","0.13","0.00","0.00","0.03"
"2008","GEORGETOWN RS","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.08","1.52","11.32","5.11","0.00","8.00","4.33","3.30","0.14","0.03","0.00","0.04"
"2008","GOLD RUN 2SW","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.07","1.20","12.39","5.69","0.03","7.26","4.28","4.72","0.00","0.00","0.00","0.00"
"2008","GRASS VALLEY NO. 2","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.04","1.68","11.54","4.07","0.00","7.38","4.69","4.11","0.03","0.00","0.02","0.02"
"2008","GREENVILLE RS","SACRAMENTO...YUBA...FEATHER...AMERICAN","","","","","","","","","","","",""
"2008","HAT CREEK","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.04","0.15","2.71","","0.04","","","","0.06","0.04","0.50","0.00"
"2008","HARRY L ENGLEBRIGHT DAM","SACRAMENTO...YUBA...FEATHER...AMERICAN","0.02","1.54","6.96","2.52","0.00","4.20","2.13","2.42","0.00","0.02","0.00","0.02"
"2008","HARRISON GULCH RS","SACRAMENTO...YUBA...FEATHER...AMERICAN","","","","","","","","","","","",""
"2008","LAKE SPAULDING","SACRAMENTO...YUBA...FEATHER...AMERICAN","","","","","","","","","","","",""
