"Year","Month","Inches of Precipitation"
"2005","AUG",""
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV","0.23"
"2005","DEC","0.58"
"2005","JAN","0.04"
"2005","FEB","0.11"
"2005","MAR","0.31"
"2005","APR","1.26"
"2005","MAY","0.28"
"2005","JUN","0.07"
"2005","JUL","0.05"
"2005","AUG","0.00"
"2005","SEP","0.04"
"2005","OCT","0.00"
"2005","NOV","1.12"
"2005","DEC","1.15"
"2005","JAN","0.00"
"2005","FEB","0.31"
"2005","MAR","1.99"
"2005","APR","1.05"
"2005","MAY","0.00"
"2005","JUN","0.00"
"2005","JUL","0.00"
"2005","AUG","0.00"
"2005","SEP","0.00"
"2005","OCT","0.29"
"2005","NOV","1.42"
"2005","DEC","2.61"
"2005","JAN","1.85"
"2005","FEB","0.43"
"2005","MAR","0.32"
"2005","APR","0.76"
"2005","MAY","0.91"
"2005","JUN","0.60"
"2005","JUL","0.19"
"2005","AUG","0.24"
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV","0.85"
"2005","DEC","0.21"
"2005","JAN","0.08"
"2005","FEB","0.70"
"2005","MAR","0.37"
"2005","APR","1.33"
"2005","MAY","0.48"
"2005","JUN","0.05"
"2005","JUL","0.16"
"2005","AUG","0.04"
"2005","SEP","0.05"
"2005","OCT","0.00"
"2005","NOV","1.35"
"2005","DEC","0.08"
"2005","JAN","0.03"
"2005","FEB","0.13"
"2005","MAR","0.07"
"2005","APR","0.21"
"2005","MAY","0.34"
"2005","JUN","0.55"
"2005","JUL","0.18"
"2005","AUG","0.00"
"2005","SEP","0.00"
"2005","OCT","0.00"
"2005","NOV",""
"2005","DEC",""
"2005","JAN",""
"2005","FEB",""
"2005","MAR",""
"2005","APR",""
"2005","MAY",""
"2005","JUN",""
"2005","JUL",""
"2005","AUG","0.50"
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV","0.89"
"2005","DEC","0.99"
"2005","JAN","0.00"
"2005","FEB","0.27"
"2005","MAR","0.23"
"2005","APR","0.56"
"2005","MAY","0.34"
"2005","JUN","0.22"
"2005","JUL","0.05"
"2005","AUG","0.00"
"2005","SEP","0.00"
"2005","OCT","0.23"
"2005","NOV","0.64"
"2005","DEC","1.92"
"2005","JAN","2.73"
"2005","FEB","0.43"
"2005","MAR","0.94"
"2005","APR","0.35"
"2005","MAY","2.44"
"2005","JUN","1.30"
"2005","JUL","0.30"
"2005","AUG","0.13"
"2005","SEP","0.02"
"2005","OCT","1.16"
"2005","NOV",""
"2005","DEC","0.88"
"2005","JAN",""
"2005","FEB","0.10"
"2005","MAR","0.44"
"2005","APR","0.57"
"2005","MAY","0.63"
"2005","JUN","0.45"
"2005","JUL","0.38"
"2005","AUG","0.07"
"2005","SEP","0.00"
"2005","OCT","1.65"
"2005","NOV","1.04"
"2005","DEC","7.37"
"2005","JAN","11.18"
"2005","FEB","2.49"
"2005","MAR","1.61"
"2005","APR","1.21"
"2005","MAY","1.68"
"2005","JUN","0.76"
"2005","JUL","0.15"
"2005","AUG","0.02"
"2005","SEP","0.63"
"2005","OCT",""
"2005","NOV",""
"2005","DEC",""
"2005","JAN",""
"2005","FEB",""
"2005","MAR",""
"2005","APR",""
"2005","MAY",""
"2005","JUN",""
"2005","JUL",""
"2005","AUG",""
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV","1.80"
"2005","DEC","0.43"
"2005","JAN","0.00"
"2005","FEB","0.24"
"2005","MAR","2.00"
"2005","APR","0.66"
"2005","MAY","0.00"
"2005","JUN","0.00"
"2005","JUL","0.00"
"2005","AUG","0.02"
"2005","SEP","0.00"
"2005","OCT",""
"2005","NOV",""
"2005","DEC",""
"2005","JAN",""
"2005","FEB",""
"2005","MAR",""
"2005","APR",""
"2005","MAY",""
"2005","JUN",""
"2005","JUL",""
"2005","AUG",""
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV","1.62"
"2005","DEC","1.20"
"2005","JAN","0.18"
"2005","FEB","1.20"
"2005","MAR","2.08"
"2005","APR","0.74"
"2005","MAY","0.05"
"2005","JUN","0.08"
"2005","JUL","0.07"
"2005","AUG","0.00"
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV","1.25"
"2005","DEC","0.58"
"2005","JAN","0.00"
"2005","FEB","0.31"
"2005","MAR","1.77"
"2005","APR","0.43"
"2005","MAY","0.00"
"2005","JUN","0.00"
"2005","JUL","0.02"
"2005","AUG","0.00"
"2005","SEP","0.00"
"2005","OCT","0.00"
"2005","NOV","2.69"
"2005","DEC","1.03"
"2005","JAN","0.00"
"2005","FEB","0.10"
"2005","MAR","2.36"
"2005","APR","0.50"
"2005","MAY","0.00"
"2005","JUN","0.00"
"2005","JUL","0.00"
"2005","AUG","0.00"
"2005","SEP","0.00"
"2005","OCT","0.00"
"2005","NOV","1.80"
"2005","DEC","1.15"
"2005","JAN","0.08"
"2005","FEB","0.73"
"2005","MAR","1.42"
"2005","APR","1.08"
"2005","MAY","0.00"
"2005","JUN","0.07"
"2005","JUL","0.00"
"2005","AUG","0.00"
"2005","SEP","0.00"
"2005","OCT","0.00"
"2005","NOV","3.55"
"2005","DEC","1.39"
"2005","JAN","0.00"
"2005","FEB","0.88"
"2005","MAR","2.25"
"2005","APR","1.50"
"2005","MAY","0.00"
"2005","JUN","0.00"
"2005","JUL","0.00"
"2005","AUG","0.01"
"2005","SEP","0.00"
"2005","OCT","0.00"
"2005","NOV","3.75"
"2005","DEC","1.01"
"2005","JAN","0.11"
"2005","FEB","1.10"
"2005","MAR","3.44"
"2005","APR","0.84"
"2005","MAY","0.00"
"2005","JUN",""
"2005","JUL","0.15"
"2005","AUG","0.41"
"2005","SEP","0.00"
"2005","OCT","0.00"
"2005","NOV","1.90"
"2005","DEC","0.72"
"2005","JAN","0.09"
"2005","FEB","0.35"
"2005","MAR","2.99"
"2005","APR","0.15"
"2005","MAY","0.00"
"2005","JUN","0.00"
"2005","JUL","0.00"
"2005","AUG","0.00"
"2005","SEP","0.00"
"2005","OCT",""
"2005","NOV",""
"2005","DEC",""
"2005","JAN",""
"2005","FEB",""
"2005","MAR",""
"2005","APR",""
"2005","MAY",""
"2005","JUN",""
"2005","JUL",""
"2005","AUG",""
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV","2.76"
"2005","DEC","1.34"
"2005","JAN","0.09"
"2005","FEB","0.99"
"2005","MAR","2.82"
"2005","APR","0.87"
"2005","MAY","0.02"
"2005","JUN","0.00"
"2005","JUL","0.02"
"2005","AUG","2.00"
"2005","SEP","0.00"
"2005","OCT",""
"2005","NOV",""
"2005","DEC",""
"2005","JAN",""
"2005","FEB",""
"2005","MAR",""
"2005","APR",""
"2005","MAY",""
"2005","JUN",""
"2005","JUL",""
"2005","AUG",""
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV","2.96"
"2005","DEC","1.74"
"2005","JAN","0.00"
"2005","FEB","0.55"
"2005","MAR","1.99"
"2005","APR","1.03"
"2005","MAY","0.00"
"2005","JUN","0.00"
"2005","JUL","0.00"
"2005","AUG","0.00"
"2005","SEP","0.00"
"2005","OCT","0.00"
"2005","NOV","1.04"
"2005","DEC","0.44"
"2005","JAN","0.05"
"2005","FEB","0.20"
"2005","MAR","0.88"
"2005","APR","1.34"
"2005","MAY","0.16"
"2005","JUN","0.00"
"2005","JUL","0.00"
"2005","AUG","0.00"
"2005","SEP","0.00"
"2005","OCT","0.00"
"2005","NOV","1.13"
"2005","DEC","1.04"
"2005","JAN","0.00"
"2005","FEB","0.28"
"2005","MAR","1.90"
"2005","APR","0.24"
"2005","MAY","0.00"
"2005","JUN","0.00"
"2005","JUL","0.00"
"2005","AUG","0.00"
"2005","SEP","0.00"
"2005","OCT",""
"2005","NOV",""
"2005","DEC",""
"2005","JAN",""
"2005","FEB",""
"2005","MAR",""
"2005","APR",""
"2005","MAY",""
"2005","JUN",""
"2005","JUL",""
"2005","AUG",""
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV",""
"2005","DEC",""
"2005","JAN",""
"2005","FEB","0.67"
"2005","MAR","2.51"
"2005","APR",""
"2005","MAY",""
"2005","JUN",""
"2005","JUL",""
"2005","AUG",""
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV","3.92"
"2005","DEC","1.08"
"2005","JAN","0.09"
"2005","FEB","0.34"
"2005","MAR","2.97"
"2005","APR","0.03"
"2005","MAY","0.00"
"2005","JUN","0.00"
"2005","JUL","0.33"
"2005","AUG","0.21"
"2005","SEP","0.00"
"2005","OCT",""
"2005","NOV",""
"2005","DEC",""
"2005","JAN",""
"2005","FEB",""
"2005","MAR",""
"2005","APR",""
"2005","MAY",""
"2005","JUN",""
"2005","JUL",""
"2005","AUG",""
"2005","SEP",""
"2005","OCT","0.13"
"2005","NOV","2.52"
"2005","DEC","0.84"
"2005","JAN","0.20"
"2005","FEB",""
"2005","MAR","2.94"
"2005","APR","0.97"
"2005","MAY","0.07"
"2005","JUN","0.44"
"2005","JUL","0.43"
"2005","AUG","0.00"
"2005","SEP","0.02"
"2005","OCT",""
"2005","NOV",""
"2005","DEC",""
"2005","JAN",""
"2005","FEB",""
"2005","MAR",""
"2005","APR",""
"2005","MAY",""
"2005","JUN",""
"2005","JUL",""
"2005","AUG",""
"2005","SEP",""
"2005","OCT",""
"2005","NOV",""
"2005","DEC",""
"2005","JAN",""
"2005","FEB",""
"2005","MAR",""
"2005","APR",""
"2005","MAY",""
"2005","JUN",""
"2005","JUL",""
"2005","AUG",""
"2005","SEP",""
"2005","OCT","0.00"
"2005","NOV","3.51"
"2005","DEC","1.33"
"2005","JAN","0.20"
"2005","FEB","0.97"
"2005","MAR","3.65"
"2005","APR","1.30"
"2005","MAY","0.07"
"2005","JUN","0.00"
"2005","JUL","0.00"
"2005","AUG","0.11"
"2005","SEP","0.00"
"2006","OCT","0.86"
"2006","NOV","0.49"
"2006","DEC","2.12"
"2006","JAN","3.42"
"2006","FEB","1.38"
"2006","MAR","1.00"
"2006","APR","0.36"
"2006","MAY","2.30"
"2006","JUN","1.54"
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP","0.16"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","0.61"
"2006","NOV","1.21"
"2006","DEC","4.19"
"2006","JAN","6.31"
"2006","FEB","0.24"
"2006","MAR","0.77"
"2006","APR","0.58"
"2006","MAY","2.02"
"2006","JUN","0.87"
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP","0.20"
"2006","OCT","0.35"
"2006","NOV","0.75"
"2006","DEC","2.44"
"2006","JAN","4.14"
"2006","FEB","0.66"
"2006","MAR",""
"2006","APR","0.26"
"2006","MAY","2.59"
"2006","JUN",""
"2006","JUL",""
"2006","AUG","0.00"
"2006","SEP","0.20"
"2006","OCT","3.68"
"2006","NOV","1.81"
"2006","DEC","5.59"
"2006","JAN","18.19"
"2006","FEB","4.34"
"2006","MAR","4.32"
"2006","APR","3.37"
"2006","MAY","4.05"
"2006","JUN","2.52"
"2006","JUL","0.00"
"2006","AUG","0.02"
"2006","SEP","2.33"
"2006","OCT","0.65"
"2006","NOV","0.24"
"2006","DEC","2.86"
"2006","JAN","3.43"
"2006","FEB","0.51"
"2006","MAR","0.74"
"2006","APR","0.46"
"2006","MAY","2.50"
"2006","JUN","1.20"
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP","0.05"
"2006","OCT","2.43"
"2006","NOV","2.10"
"2006","DEC","9.16"
"2006","JAN","7.73"
"2006","FEB","2.85"
"2006","MAR","3.71"
"2006","APR","2.71"
"2006","MAY","4.66"
"2006","JUN","2.00"
"2006","JUL","0.04"
"2006","AUG","0.07"
"2006","SEP","1.37"
"2006","OCT","2.22"
"2006","NOV","1.95"
"2006","DEC","4.12"
"2006","JAN","9.19"
"2006","FEB","2.08"
"2006","MAR","3.27"
"2006","APR","1.43"
"2006","MAY","4.06"
"2006","JUN","1.80"
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP","0.77"
"2006","OCT","0.88"
"2006","NOV","1.73"
"2006","DEC","4.20"
"2006","JAN","7.34"
"2006","FEB","1.35"
"2006","MAR","1.74"
"2006","APR","1.34"
"2006","MAY","2.16"
"2006","JUN","0.81"
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP","0.72"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT",""
"2006","NOV","0.42"
"2006","DEC","5.34"
"2006","JAN","7.06"
"2006","FEB","0.73"
"2006","MAR","2.15"
"2006","APR","0.78"
"2006","MAY","4.16"
"2006","JUN","0.92"
"2006","JUL","0.00"
"2006","AUG","0.05"
"2006","SEP","0.80"
"2006","OCT","2.70"
"2006","NOV","1.54"
"2006","DEC","3.55"
"2006","JAN","10.37"
"2006","FEB","3.16"
"2006","MAR","4.31"
"2006","APR","2.39"
"2006","MAY","4.26"
"2006","JUN","2.41"
"2006","JUL","0.00"
"2006","AUG","0.01"
"2006","SEP","1.54"
"2006","OCT","1.28"
"2006","NOV","1.77"
"2006","DEC","4.14"
"2006","JAN","8.24"
"2006","FEB","1.60"
"2006","MAR","2.63"
"2006","APR","1.69"
"2006","MAY","2.75"
"2006","JUN","1.33"
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP","1.10"
"2006","OCT","0.65"
"2006","NOV","0.85"
"2006","DEC","4.52"
"2006","JAN","7.00"
"2006","FEB","0.27"
"2006","MAR","1.40"
"2006","APR","0.31"
"2006","MAY","2.70"
"2006","JUN","0.79"
"2006","JUL","0.00"
"2006","AUG","0.01"
"2006","SEP","0.08"
"2006","OCT","0.00"
"2006","NOV","0.00"
"2006","DEC",""
"2006","JAN","2.60"
"2006","FEB","0.08"
"2006","MAR","1.63"
"2006","APR","0.69"
"2006","MAY","0.97"
"2006","JUN","2.59"
"2006","JUL","0.03"
"2006","AUG","0.02"
"2006","SEP","0.00"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","0.39"
"2006","NOV","0.37"
"2006","DEC","1.51"
"2006","JAN","1.93"
"2006","FEB","0.27"
"2006","MAR","1.89"
"2006","APR","0.40"
"2006","MAY","1.03"
"2006","JUN","0.55"
"2006","JUL","0.06"
"2006","AUG","0.30"
"2006","SEP","0.00"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT",""
"2006","NOV",""
"2006","DEC","5.52"
"2006","JAN","7.08"
"2006","FEB","0.00"
"2006","MAR","2.29"
"2006","APR","1.48"
"2006","MAY","3.04"
"2006","JUN","0.12"
"2006","JUL","0.00"
"2006","AUG","0.08"
"2006","SEP","0.00"
"2006","OCT","1.51"
"2006","NOV","1.75"
"2006","DEC","7.63"
"2006","JAN","5.41"
"2006","FEB","0.36"
"2006","MAR","2.87"
"2006","APR","2.05"
"2006","MAY","3.49"
"2006","JUN","0.50"
"2006","JUL","0.01"
"2006","AUG","0.05"
"2006","SEP","0.22"
"2006","OCT","0.16"
"2006","NOV","1.04"
"2006","DEC","11.73"
"2006","JAN","4.55"
"2006","FEB","0.04"
"2006","MAR","2.59"
"2006","APR","1.77"
"2006","MAY","2.72"
"2006","JUN","0.05"
"2006","JUL","0.00"
"2006","AUG","0.05"
"2006","SEP","0.01"
"2006","OCT","0.62"
"2006","NOV","1.24"
"2006","DEC","6.05"
"2006","JAN","8.34"
"2006","FEB","0.11"
"2006","MAR","2.79"
"2006","APR","1.92"
"2006","MAY","2.51"
"2006","JUN","0.17"
"2006","JUL","0.03"
"2006","AUG","0.02"
"2006","SEP","0.20"
"2006","OCT","2.62"
"2006","NOV","2.36"
"2006","DEC","14.24"
"2006","JAN","22.44"
"2006","FEB","1.44"
"2006","MAR","6.44"
"2006","APR","2.80"
"2006","MAY","8.60"
"2006","JUN","2.16"
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP","1.32"
"2006","OCT","0.76"
"2006","NOV","2.04"
"2006","DEC","11.06"
"2006","JAN","5.60"
"2006","FEB","0.17"
"2006","MAR","4.07"
"2006","APR","1.86"
"2006","MAY","3.52"
"2006","JUN","0.49"
"2006","JUL","0.01"
"2006","AUG","0.04"
"2006","SEP","0.29"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT",""
"2006","NOV",""
"2006","DEC","3.82"
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","3.04"
"2006","NOV","2.34"
"2006","DEC","8.59"
"2006","JAN","18.78"
"2006","FEB","3.20"
"2006","MAR","6.90"
"2006","APR","4.67"
"2006","MAY","6.43"
"2006","JUN","3.22"
"2006","JUL","0.00"
"2006","AUG","0.10"
"2006","SEP","1.44"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","2.99"
"2006","NOV","1.64"
"2006","DEC","4.14"
"2006","JAN","6.08"
"2006","FEB","0.92"
"2006","MAR","1.36"
"2006","APR","1.30"
"2006","MAY","2.99"
"2006","JUN","0.94"
"2006","JUL","0.06"
"2006","AUG","0.00"
"2006","SEP","0.29"
"2006","OCT","0.85"
"2006","NOV","0.64"
"2006","DEC","2.64"
"2006","JAN","3.01"
"2006","FEB","0.20"
"2006","MAR","0.53"
"2006","APR","0.34"
"2006","MAY","1.65"
"2006","JUN","0.40"
"2006","JUL","0.00"
"2006","AUG","0.17"
"2006","SEP","0.00"
"2006","OCT","0.39"
"2006","NOV","0.11"
"2006","DEC","1.67"
"2006","JAN","1.50"
"2006","FEB","0.12"
"2006","MAR","0.75"
"2006","APR","0.23"
"2006","MAY","1.18"
"2006","JUN","0.18"
"2006","JUL","0.00"
"2006","AUG","0.25"
"2006","SEP","0.00"
"2006","OCT","0.77"
"2006","NOV","0.45"
"2006","DEC","2.41"
"2006","JAN","2.95"
"2006","FEB","0.26"
"2006","MAR","0.57"
"2006","APR","0.23"
"2006","MAY","2.84"
"2006","JUN","0.28"
"2006","JUL","0.00"
"2006","AUG","1.29"
"2006","SEP","0.00"
"2006","OCT","0.46"
"2006","NOV",""
"2006","DEC","5.01"
"2006","JAN","6.10"
"2006","FEB","0.05"
"2006","MAR","1.90"
"2006","APR","0.84"
"2006","MAY","3.99"
"2006","JUN","0.00"
"2006","JUL","0.14"
"2006","AUG","0.00"
"2006","SEP","0.01"
"2006","OCT",""
"2006","NOV",""
"2006","DEC","4.28"
"2006","JAN","2.43"
"2006","FEB","0.00"
"2006","MAR","0.56"
"2006","APR","0.72"
"2006","MAY","2.23"
"2006","JUN","0.21"
"2006","JUL","0.01"
"2006","AUG","0.03"
"2006","SEP","0.01"
"2006","OCT","0.77"
"2006","NOV","0.45"
"2006","DEC","2.41"
"2006","JAN","2.95"
"2006","FEB","0.26"
"2006","MAR","0.57"
"2006","APR","0.23"
"2006","MAY","2.84"
"2006","JUN","0.28"
"2006","JUL","0.00"
"2006","AUG","1.29"
"2006","SEP","0.00"
"2006","OCT","0.32"
"2006","NOV","0.65"
"2006","DEC","2.54"
"2006","JAN","2.82"
"2006","FEB","0.03"
"2006","MAR","0.64"
"2006","APR","0.58"
"2006","MAY","1.08"
"2006","JUN","0.88"
"2006","JUL","0.40"
"2006","AUG","0.14"
"2006","SEP","0.00"
"2006","OCT","1.36"
"2006","NOV","3.06"
"2006","DEC","6.00"
"2006","JAN","11.58"
"2006","FEB","0.25"
"2006","MAR","2.66"
"2006","APR","1.07"
"2006","MAY","4.47"
"2006","JUN","0.38"
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP","0.12"
"2006","OCT","1.03"
"2006","NOV","0.60"
"2006","DEC","6.57"
"2006","JAN","8.41"
"2006","FEB","0.40"
"2006","MAR","3.30"
"2006","APR","1.70"
"2006","MAY","2.68"
"2006","JUN","0.57"
"2006","JUL","0.08"
"2006","AUG","0.30"
"2006","SEP","1.30"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","0.30"
"2006","NOV","0.10"
"2006","DEC","1.56"
"2006","JAN","1.34"
"2006","FEB","0.00"
"2006","MAR","0.00"
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","1.79"
"2006","NOV","2.49"
"2006","DEC","6.23"
"2006","JAN","10.15"
"2006","FEB","0.26"
"2006","MAR","2.74"
"2006","APR","1.17"
"2006","MAY","4.00"
"2006","JUN","0.72"
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP","1.32"
"2006","OCT","0.60"
"2006","NOV","0.05"
"2006","DEC","1.72"
"2006","JAN","10.13"
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","0.32"
"2006","NOV","1.16"
"2006","DEC","6.33"
"2006","JAN","4.24"
"2006","FEB",""
"2006","MAR","1.81"
"2006","APR","1.94"
"2006","MAY","2.52"
"2006","JUN","0.40"
"2006","JUL","0.69"
"2006","AUG","0.14"
"2006","SEP","0.00"
"2006","OCT","0.42"
"2006","NOV","0.07"
"2006","DEC","1.34"
"2006","JAN","1.49"
"2006","FEB","0.24"
"2006","MAR","0.68"
"2006","APR","0.10"
"2006","MAY","1.07"
"2006","JUN","0.17"
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP","0.00"
"2006","OCT","0.75"
"2006","NOV","2.26"
"2006","DEC","6.24"
"2006","JAN","3.36"
"2006","FEB","0.05"
"2006","MAR","2.32"
"2006","APR","1.37"
"2006","MAY","3.09"
"2006","JUN","0.62"
"2006","JUL","0.02"
"2006","AUG","0.02"
"2006","SEP","0.04"
"2006","OCT","1.62"
"2006","NOV","2.15"
"2006","DEC","6.41"
"2006","JAN","12.23"
"2006","FEB","0.02"
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL","0.00"
"2006","AUG","0.00"
"2006","SEP",""
"2006","OCT","0.43"
"2006","NOV","0.66"
"2006","DEC","2.02"
"2006","JAN","2.08"
"2006","FEB","0.03"
"2006","MAR","0.96"
"2006","APR","0.73"
"2006","MAY","2.03"
"2006","JUN","0.27"
"2006","JUL","0.11"
"2006","AUG","0.08"
"2006","SEP","0.02"
"2006","OCT","0.00"
"2006","NOV","1.58"
"2006","DEC","12.44"
"2006","JAN","3.36"
"2006","FEB","0.00"
"2006","MAR","1.80"
"2006","APR","1.06"
"2006","MAY","2.60"
"2006","JUN","0.00"
"2006","JUL","0.00"
"2006","AUG","0.12"
"2006","SEP","0.00"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","0.00"
"2006","NOV","0.57"
"2006","DEC","7.37"
"2006","JAN","1.86"
"2006","FEB","0.00"
"2006","MAR","1.55"
"2006","APR","0.83"
"2006","MAY","1.44"
"2006","JUN","0.00"
"2006","JUL","0.01"
"2006","AUG","0.00"
"2006","SEP","0.00"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","0.08"
"2006","NOV","1.65"
"2006","DEC","6.36"
"2006","JAN","3.12"
"2006","FEB","0.00"
"2006","MAR","3.80"
"2006","APR","2.94"
"2006","MAY","1.55"
"2006","JUN","0.00"
"2006","JUL","0.00"
"2006","AUG","0.02"
"2006","SEP","0.00"
"2006","OCT","0.00"
"2006","NOV","0.96"
"2006","DEC","5.21"
"2006","JAN","2.09"
"2006","FEB","0.00"
"2006","MAR","1.59"
"2006","APR","1.11"
"2006","MAY","2.92"
"2006","JUN","0.00"
"2006","JUL","0.00"
"2006","AUG","0.06"
"2006","SEP","0.00"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","0.26"
"2006","NOV","1.71"
"2006","DEC","6.53"
"2006","JAN","5.77"
"2006","FEB","0.01"
"2006","MAR","2.30"
"2006","APR","0.96"
"2006","MAY","2.38"
"2006","JUN","0.00"
"2006","JUL","0.00"
"2006","AUG","0.14"
"2006","SEP","0.00"
"2006","OCT","0.00"
"2006","NOV","1.19"
"2006","DEC","3.78"
"2006","JAN","1.18"
"2006","FEB","0.00"
"2006","MAR","1.33"
"2006","APR","1.36"
"2006","MAY","0.25"
"2006","JUN","0.00"
"2006","JUL","0.00"
"2006","AUG","0.05"
"2006","SEP","0.00"
"2006","OCT","0.01"
"2006","NOV","1.46"
"2006","DEC","3.78"
"2006","JAN","2.44"
"2006","FEB","0.00"
"2006","MAR","1.33"
"2006","APR","0.72"
"2006","MAY","0.23"
"2006","JUN","0.00"
"2006","JUL","0.00"
"2006","AUG","0.05"
"2006","SEP","0.00"
"2006","OCT","0.01"
"2006","NOV","0.99"
"2006","DEC","2.02"
"2006","JAN","2.38"
"2006","FEB","0.00"
"2006","MAR","2.06"
"2006","APR","1.20"
"2006","MAY","0.13"
"2006","JUN","0.00"
"2006","JUL","0.00"
"2006","AUG","0.01"
"2006","SEP","0.00"
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT",""
"2006","NOV",""
"2006","DEC",""
"2006","JAN",""
"2006","FEB",""
"2006","MAR",""
"2006","APR",""
"2006","MAY",""
"2006","JUN",""
"2006","JUL",""
"2006","AUG",""
"2006","SEP",""
"2006","OCT","0.31"
"2006","NOV","0.10"
"2006","DEC","1.33"
"2006","JAN","1.79"
"2006","FEB","0.14"
