Year,ID,Location,Station,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP
2005,ORLC1,ORLEANS,LOWER KLAMATH,5.83,1.57,11.57,5.96,1.68,7.54,6.54,6.28,2.77,0.02,0,0.2
2005,STGC1,LAVA BEDS NM,LOWER KLAMATH,2.38,1.93,1.21,1.53,0.55,0.7,1.76,2.19,0.59,0,0,0.33
2005,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,3.41,1.38,9.13,3.54,3.04,4.75,2.3,6.32,3.25,0,0,0
2005,TULC1,TULE LAKE,LOWER KLAMATH,2.29,1.19,1.41,0.56,0.65,0.81,2.25,3.24,0.68,0.03,0,0.17
2005,WEAC1,WEAVERVILLE,LOWER KLAMATH,4.39,1.54,10.35,3.55,2.54,6.74,3.34,5.91,3.33,0,0,0
2005,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,,2.22,10.75,8.52,2.31,8.71,6.13,5.66,2.02,0,0,0.04
2005,YKAC1,YREKA,LOWER KLAMATH,2.95,1.17,5.35,1,0.52,0.99,2.37,3.47,0.52,0.5,0.04,0.1
2005,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,5.38,2.99,13.36,6.1,4.69,6.93,1.54,6.4,0.98,0,0,
2005,CLTC1,CALISTOGA,RUSSIAN...NAPA...SAN FRANCISCO BAY,4.19,1.49,11.25,7.5,2.83,5.01,2.77,6.78,1.32,0,0,0
2005,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,0.89,3.3,6.66,5.52,4.24,4.28,1.43,1.46,0.28,0,0,0.01
2005,GRNC1,GRATON,RUSSIAN...NAPA...SAN FRANCISCO BAY,4.18,2.73,10.86,6.3,4.55,8.08,2.29,5.45,1.03,0,0.01,
2005,HLDC1,HEALDSBURG FIRE DEPT,RUSSIAN...NAPA...SAN FRANCISCO BAY,4.3,6.77,20.15,6.88,5.42,8.49,2.72,9.54,,0,0,0
2005,KENC1,KENTFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,4.26,2.96,15.85,7.02,6.96,8.18,3.31,5.07,1.01,0,0,0.04
2005,MHMC1,MOUNT HAMILTON,RUSSIAN...NAPA...SAN FRANCISCO BAY,4.98,1.94,6.77,4.72,5.88,5.82,2.27,1.48,0.76,0,0,0.03
2005,NSHC1,NAPA STATE HOSPITAL,RUSSIAN...NAPA...SAN FRANCISCO BAY,2.34,2.51,7.34,4.39,3.88,5.61,1.57,2.37,0.9,0,0,0.01
2005,OAMC1,OAKLAND MUSEUM,RUSSIAN...NAPA...SAN FRANCISCO BAY,3.1,1.69,6.84,3.93,4.24,4.58,1.68,0.79,0.33,0,0,0
2005,PORC1,POTTER VALLEY PH,RUSSIAN...NAPA...SAN FRANCISCO BAY,5.17,1.97,11.57,7.23,4.1,6.47,3.42,6.68,2.25,0,0,0
2005,SFO,SAN FRANCISCO AIRPORT,RUSSIAN...NAPA...SAN FRANCISCO BAY,2.63,2.07,7.98,4.82,5.19,4.67,1.4,1.32,0.94,0.02,0.01,0
2005,SFOC1,DOWNTOWN SAN FRANCISCO,RUSSIAN...NAPA...SAN FRANCISCO BAY,2.63,2.07,7.98,4.82,5.19,4.67,2.19,1.32,0.94,0.02,0.01,0
2005,STSC1,SANTA ROSA,RUSSIAN...NAPA...SAN FRANCISCO BAY,3.27,1.81,10.46,4.12,4.29,5.74,1.61,5.55,0.95,0,0.02,0
2005,UKHC1,UKIAH FIRE DEPT,RUSSIAN...NAPA...SAN FRANCISCO BAY,5.34,1.84,6.74,8.26,3.61,4.56,2.74,,2.16,0,0,0.03
2005,UKI,UKIAH ASOS,RUSSIAN...NAPA...SAN FRANCISCO BAY,3.74,1.83,10.76,6.59,3.37,6.39,2.65,3.98,1.4,0,0,0.04
2005,4LW,LAKEVIEW,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.95,0.78,2.3,0.62,1.17,1.37,2.36,3.68,0.85,0.09,0,0.63
2005,ADNC1,ADIN,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.92,2.18,1.19,0.78,0.93,1.45,1.53,4.91,0.66,,0,
2005,ALTC1,ALTURAS,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.14,2.06,0.47,1.04,0.76,1.4,1.79,3.21,,,,
2005,AUBC1,AUBURN,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.88,4.44,7.24,5.14,2.82,7.97,1.4,3.66,1.41,0,0,0.64
2005,BLU,BLUE CANYON,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.13,4.17,,,,12.49,,,3.86,0,0,
2005,BNYC1,BURNEY,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.84,1.6,3.75,3.73,2.46,4.73,3.53,5.51,1.28,0,0,0.14
2005,BODC1,BOWMAN DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,,3.05,9.88,12.13,5.28,13.04,5.06,13.62,3.26,0,,0.24
2005,BRRC1,BRUSH CREEK RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,10.24,2.69,16.71,8.51,3.84,13.41,5.45,14.33,2,,0,
2005,BUCC1,BUCKS CREEK,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.96,2.58,9.4,8.36,5.39,9.82,3.93,8.95,2.71,0,0,0.41
2005,BUKC1,BUCKHORN,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.04,3.17,11.54,7.72,6.65,10.92,6.99,14.8,2.92,0,0,0
2005,CANC1,CANYON DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,5.43,1.55,6.44,6.93,2.73,7.5,3.09,5.54,2.09,0,0,0.73
2005,CBYC1,CANBY 3SW,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.54,2.17,1.15,0.8,1,2.15,2.43,4.96,0.67,0,0,0.62
2005,CHAC1,CHALLENGE RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,10.24,3.97,13.56,9.07,4.56,13.25,3.7,,,,,
2005,CHEC1,CHESTER,SACRAMENTO...YUBA...FEATHER...AMERICAN,5.42,2.32,6.06,6.39,2.86,5.9,2.31,5.14,1.94,0,0,
2005,CHUC1,CHICO UNIVERSITY FARM,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.92,1.98,2.39,8.93,2.69,2.57,2.15,3.25,1.44,0,0,
2005,CLGC1,COLGATE PH,SACRAMENTO...YUBA...FEATHER...AMERICAN,5.91,3.65,7.48,6.19,4.32,7.91,2.14,6.04,2.12,0,0,0.34
2005,COFC1,COLFAX,SACRAMENTO...YUBA...FEATHER...AMERICAN,6.12,4.37,7.72,8.86,4.92,6.06,3.01,6.68,2.11,0,0,
2005,DAVC1,DAVIS EXPERIMENTAL FARM,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.53,2.85,3.98,3.29,3.39,2.53,0.77,,0.61,0,0,0
2005,DESC1,DE SABLA,SACRAMENTO...YUBA...FEATHER...AMERICAN,10.55,2.77,14,10.26,5.13,9.98,5.01,9.87,2.97,0,0,0.15
2005,DUNC1,DUNSMUIR,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.14,1.34,16.47,7.72,6.08,9.61,4.99,8.84,4.55,0,0,0.23
2005,DWNC1,DOWNIEVILLE,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.69,2.89,11.1,10.04,4.37,12.11,4.55,9.89,2.18,0,0,0.45
2005,FOLC1,FOLSOM DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,2.31,3.7,1.27,,,,,
2005,FSTC1,FORESTHILL RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.15,6.69,8.67,12.64,6.38,12.79,4.42,8.26,3.41,0,0,1.12
2005,GEOC1,GEORGETOWN RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.78,4.63,8.42,11.06,6.17,14.04,3.9,7.31,3.02,0,0,1.22
2005,GLRC1,GOLD RUN 2SW,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.67,4.54,10.54,9.97,5.6,12.2,3.96,9.37,3.23,0,0,1.37
2005,GRAC1,GRASS VALLEY NO. 2,SACRAMENTO...YUBA...FEATHER...AMERICAN,6.66,3.82,10.6,8.03,5.26,10.12,3.82,8.07,2.1,0,0,0.48
2005,GREC1,GREENVILLE RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,6.09,2.37,7.52,5.98,2.79,7.31,2.46,4.61,1.54,0,,0.82
2005,HATC1,HAT CREEK,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.67,1.7,1.05,1.8,1.56,1.94,2.53,4.89,0.06,0,0,
2005,HLEC1,HARRY L ENGLEBRIGHT DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.61,3.14,7.09,5.12,3.42,6.59,1.69,4.12,1.48,0,0,0.16
2005,HRRC1,HARRISON GULCH RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.3,3.44,7.95,5.53,3.25,7.15,2.28,3.6,1.25,0,0,0
2005,LSPC1,LAKE SPAULDING,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.64,4.11,13.43,15.92,5.33,16.43,4.96,14.97,4.03,0,,
2005,MCLC1,MCCLOUD,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.36,1.64,13.37,9.09,4.12,7.22,3.3,7.92,3.65,0,0,0.29
2005,MHS,MT. SHASTA,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.75,1.34,10.65,5.74,3.35,7.21,2.99,6.07,3.76,0,0,0.12
2005,MINC1,MINERAL,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.95,2.23,5.51,5.22,4.31,6.85,3.29,9.3,2.42,0,0,0.59
2005,MNZC1,MANZANITA LAKE,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.93,2.67,1.75,3.46,3.54,3.27,3.07,6.39,2.11,0,0,
2005,NCOC1,NICOLAUS,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.24,3.06,2.88,3.89,2.58,1.95,1.01,1.71,0.61,0,0,0.08
2005,NVDC1,NEVADA CITY,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.31,3.92,12.8,11.18,6.03,13.06,4.17,9.32,2.2,0,0,0.53
2005,ONDC1,ORLAND,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.62,1.81,6.34,6.29,3.32,2.72,1.8,3.21,0.71,0,0,0
2005,OROC1,OROVILLE,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.92,2.86,6.75,5.59,2.75,3.65,1.97,3.03,1.58,0,0,0.31
2005,PCHC1,PACIFIC HOUSE,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.25,3.49,9.53,13.98,5.77,10.79,3.83,7.54,2.86,0,0.07,0.56
2005,PLCC1,PLACERVILLE,SACRAMENTO...YUBA...FEATHER...AMERICAN,6.9,4.24,7.74,9.93,4.47,11.29,2.52,3.56,2.08,0,0.04,0.46
2005,PLUC1,PLUMAS EUREKA SP,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.9,1.5,9.7,9.82,3.82,10.8,4.5,10,2.5,0,0,
2005,PRAC1,PORTOLA,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.54,1.29,4.46,3.83,1.19,3.94,0.73,1.84,0.98,0,0,0.86
2005,PRDC1,PARADISE,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.97,2.22,12.49,9.48,3.93,8.07,4.27,7.08,2.65,0,0,0
2005,PRPC1,PIT RIVER PH5,SACRAMENTO...YUBA...FEATHER...AMERICAN,10.17,2.07,16.9,10.22,6,13.86,6.28,11.19,2.59,0,0,
2005,PTRC1,PIT RIVER PH1,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.65,1.76,1.05,1.52,1.62,2.52,2.29,4.79,0.82,0,0,
2005,QCYC1,QUINCY,SACRAMENTO...YUBA...FEATHER...AMERICAN,6.12,2.43,8.43,7.58,3.44,7.92,3.12,5.53,2.67,0,0,0.49
2005,RBL,RED BLUFF AP,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.71,2.06,7.23,5.15,2.63,2.11,1.29,3.63,0.86,0,0,0.01
2005,ROMC1,ROUND MOUNTAIN,SACRAMENTO...YUBA...FEATHER...AMERICAN,5.9,2.18,10.99,5.46,5.41,9.9,7.21,12.98,2.94,0,0,0
2005,SAC,SACRAMENTO AP,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.72,2.69,4.14,3.83,2.33,3.3,0.84,1.23,0.66,0,0,0
2005,SERC1,SIERRAVILLE,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.91,2.52,2.69,5,1.26,4.82,1.2,2.16,0.59,0,0,1.39
2005,SHDC1,SHASTA DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.09,1.84,18.18,7.51,5.96,10.03,4.41,9.82,1.9,0,0,0.01
2005,SLPC1,SLY PARK,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.2,4.06,8.42,11.32,5.77,10.48,3.36,7.59,2.98,0,0,0.45
2005,SMTC1,SACRAMENTO 5 ESE,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.09,2.76,4.13,3.69,2.52,3.55,0.86,1.31,0.69,0,0,0.1
2005,SODC1,SODA SPRINGS,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.54,3.7,12.73,11.18,3.98,12.71,4.02,9.25,3.15,0,0.08,0.55
2005,STOC1,STONY GORGE,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.9,2.31,7.54,6.14,4.21,3.36,1,2.47,0.77,0,0,0.24
2005,STYC1,STRAWBERRY VALLEY,SACRAMENTO...YUBA...FEATHER...AMERICAN,10.88,3.75,16.38,14.03,6.95,15.82,5.51,13.97,3.75,0.03,0,0.82
2005,TWLC1,CAPLES LAKE,SACRAMENTO...YUBA...FEATHER...AMERICAN,6.21,2.41,7.71,8.85,4.23,,,,,,,
2005,VOLC1,VOLTA PH,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.12,2.38,4.03,4.2,,3.98,4.21,6.94,1.31,0,0,0.45
2005,VTNC1,VINTON,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.84,1.05,2.55,1.75,0.34,2.37,0.76,1.06,1.15,0,0,0.58
2005,WDDC1,WOODLAND,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.59,3.11,3.7,5.16,3.89,2.29,0.79,1.86,0.9,0,0,
2005,WSKC1,WHISKEYTOWN RES,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.02,1.78,17.17,9.58,5.75,12.22,4.71,10.24,2.32,0,0,0.01
2005,ABYC1,AUBERRY,SAN JOAQUIN,5.33,1.57,6.14,5.44,5.16,4.86,1.08,4.85,0.06,0,0.03,0.47
2005,ARNC1,CALAVERAS BIG TREES,SAN JOAQUIN,9.22,3.2,12.42,14.53,7.52,11.48,3.52,5.89,1.85,0,0,1.42
2005,BCRC1,BIG CREEK PH #1,SAN JOAQUIN,7.82,1.9,6.7,11.38,6.38,7.59,2.07,6.73,,,0.25,0.45
2005,CHVC1,CHERRY VALLEY,SAN JOAQUIN,12.98,1.7,9.71,14.77,7.09,11.48,3,6.56,0.83,0,0.18,0.95
2005,CMPC1,CAMP PARDEE,SAN JOAQUIN,3.72,2.04,4.36,5.6,3.16,5.53,1.12,2.2,1.47,0,0,0.4
2005,COAC1,COARSEGOLD 1 SW,SAN JOAQUIN,3.72,2.3,6.76,7.42,4.88,5.72,1.39,4.3,,,0.11,0.22
2005,EXQC1,EXCHEQUER DAM,SAN JOAQUIN,6.02,2,4.21,7.3,3.45,6.17,0.87,2.42,0.12,0,0,
2005,FDDC1,FIDDLETOWN DEXTER RANCH,SAN JOAQUIN,6.24,3.73,6.78,10.16,4.46,10.01,2.23,4.55,1.54,0,0.05,0.81
2005,FLOC1,FLORENCE LAKE,SAN JOAQUIN,6.09,0.83,5.37,7.96,4.03,4.32,0.96,2.56,0,,0.11,0
2005,FRAC1,FRIANT GOVERNMENT CAMP,SAN JOAQUIN,3.17,3.17,3.36,4.97,3.06,3.33,0.45,2.21,,,0.03,0.15
2005,GRVC1,GROVELAND RS,SAN JOAQUIN,9.9,2.79,7.43,13.16,6.36,9.16,2.3,3.93,0.14,0,0.08,0.71
2005,HETC1,HETCH HETCHY,SAN JOAQUIN,8.52,2.42,5.55,10.84,6.07,8.62,3.23,5.71,0.79,0,0.66,0.52
2005,HNTC1,HUNTINGTON LAKE,SAN JOAQUIN,8.8,2.35,9.86,13.46,5.87,7.49,2.95,6.56,,,0.46,0.89
2005,LOSC1,LOS BANOS,SAN JOAQUIN,2.14,3.52,1.65,1.85,2.51,1.54,0.72,1.41,0.07,0,0.04,0.14
2005,MATC1,MATHER,SAN JOAQUIN,8.75,1.89,6.5,11.72,5.69,7.28,2.83,4.78,0.11,0,0.41,0.44
2005,MCEC1,MERCED,SAN JOAQUIN,3.59,1.44,3.47,5.07,2.41,2.53,1.37,1.37,0.01,0,0.07,0.27
2005,MDRC1,MADERA,SAN JOAQUIN,3.89,1.07,3.67,2.1,2.94,2.59,0.6,3.32,0,0,0.04,0.01
2005,MOD,MODESTO AP,SAN JOAQUIN,1.4,1.15,3.11,2.77,2.78,2.02,1.55,1.11,0.21,0,0,0.28
2005,MRIC1,MARIPOSA RS,SAN JOAQUIN,8.88,3.67,6.51,12.48,4.89,9.54,1.58,3.27,,0,0.1,0.5
2005,NMDC1,NEW MELONES DAM HQ,SAN JOAQUIN,3.95,2.75,6.18,11.38,4.4,7.68,1.92,2.99,0.29,0,0,1.29
2005,NOFC1,NORTH FORK RS,SAN JOAQUIN,6.9,2.49,6.8,12.36,7.02,7.29,1.62,4.54,,0.02,0.26,0.26
2005,PANC1,PANOCHE 2W,SAN JOAQUIN,3.21,0.5,3.3,2.51,3.74,1.83,0.54,0.54,0.14,0,0,
2005,SCKC1,STOCKTON FIRE STA 4,SAN JOAQUIN,3.03,2.69,3.74,3.72,2.56,1.81,1.75,0.94,0.26,0,,
2005,SLDC1,LOS BANOS,SAN JOAQUIN,1.84,0.96,2.81,1.74,3.12,2.13,0.7,0.61,0.1,0,0.04,
2005,SONC1,SONORA,SAN JOAQUIN,5.47,3.26,6.22,10.74,5.63,8.19,2.28,3.62,0.42,0,0,1.12
2005,SPGC1,SALT SPRINGS PH,SAN JOAQUIN,9.3,2.69,8.8,10.5,7.09,10.53,3.38,5.83,1.67,0,,
2005,TIGC1,TIGER CREEK PH,SAN JOAQUIN,8.37,3.15,8.94,9.03,6.72,11.31,2.76,4.7,1.6,0,,
2005,TRAC1,TRACY CARBONA,SAN JOAQUIN,1.66,1.29,2.67,2.31,2.92,1.86,0.94,0.68,0.07,0,0,0.1
2005,WSTC1,WEST POINT,SAN JOAQUIN,8.28,3.03,9.14,9.55,4.19,11.83,1.87,4.19,1.19,0,0,1.16
2005,YNPC1,SOUTH ENTRANCE YOSEMITE,SAN JOAQUIN,12.14,1.44,10.13,18.42,6.51,8.29,2.2,6.44,0,0.02,0.54,0.6
2005,YPQC1,YOSEMITE PARK HEADQUARTER,SAN JOAQUIN,6.69,1.64,4.34,11,6.07,5.57,1.15,3.38,0.17,0,0.31,0.8
2005,ASHC1,ASH MOUNTAIN,KERN...TULE...KAWEAH...KINGS,4.25,1.89,4,8.96,2.04,6.77,2.25,4.1,0,0,0.03,0.16
2005,ATWC1,ATWELL CAMP,KERN...TULE...KAWEAH...KINGS,4.42,2.35,5.31,10.12,2.62,9.62,2.42,4.31,0.01,0.1,2.52,
2005,BFL,BAKERSFIELD,KERN...TULE...KAWEAH...KINGS,1.54,0.18,1.09,2.51,1.52,1.11,0.51,0.74,0,0,0.01,0.08
2005,BTPC1,BEAR TRAP MEADOW,KERN...TULE...KAWEAH...KINGS,7.1,1.92,9.41,7.81,5.5,14.25,1.7,3.35,0,0,0,
2005,DNPC1,BALCH PH,KERN...TULE...KAWEAH...KINGS,5.57,0.91,4.08,6.41,4.87,6.73,2.38,4,0,0,0.04,0.06
2005,EGCC1,EAGLE CREEK,KERN...TULE...KAWEAH...KINGS,4.9,1.85,4.65,13.8,3.35,8.25,3.25,3.55,0,0,0,
2005,GNFC1,GIANT FOREST,KERN...TULE...KAWEAH...KINGS,2,8.2,8.6,14.2,4.5,10.7,3.8,6,0,0.4,0.1,
2005,GNNC1,GLENNVILLE,KERN...TULE...KAWEAH...KINGS,3.22,0.96,3.28,6.52,1.32,4.47,3.15,3.1,0,0,0.23,0.36
2005,GRGC1,GRANT GROVE,KERN...TULE...KAWEAH...KINGS,9.7,1.52,3.65,18.64,5.09,10.33,3.64,6.19,0,0,0.35,0.27
2005,HCKC1,HOCKETT MEADOW,KERN...TULE...KAWEAH...KINGS,6.41,2.1,10.3,14.72,5.74,10.1,1.91,3.91,0.11,0,0,
2005,HSSC1,HOSSACK,KERN...TULE...KAWEAH...KINGS,5.33,1.96,6.2,17.4,4.02,11.76,4.34,4.82,0.01,0.11,0,
2005,ISAC1,LAKE ISABELLA DAM,KERN...TULE...KAWEAH...KINGS,1.98,0.39,2.86,6.03,0.99,2.01,0.72,0.68,0,0,1.03,
2005,KVLC1,KERN RIVER PH #3,KERN...TULE...KAWEAH...KINGS,2.13,0.19,3.09,9.98,1.88,2.54,1.1,1.34,0,0,0.84,
2005,LDGC1,LODGEPOLE,KERN...TULE...KAWEAH...KINGS,7.62,2.37,4.32,12.37,4.18,11.16,2.8,3.89,0.01,0,0.4,1.32
2005,MNHC1,MOUNTAIN HOME,KERN...TULE...KAWEAH...KINGS,4.9,2.03,5,13.72,2.9,11.7,2.61,5.3,0.2,0.01,0,
2005,PFTC1,PINE FLAT DAM,KERN...TULE...KAWEAH...KINGS,3.64,0.83,4.37,4.94,3.34,4.14,1.2,3.29,0.02,0,0.04,
2005,RGCC1,ROGERS CAMP,KERN...TULE...KAWEAH...KINGS,4.71,1.62,5.52,14.11,2.22,8.94,2.22,,,,,
2005,SCSC1,LAKE SUCCESS DAM,KERN...TULE...KAWEAH...KINGS,1.9,0.81,2.4,3.04,1.54,2.41,1.33,1.88,0,0,0,
2005,TMDC1,TERMINUS DAM,KERN...TULE...KAWEAH...KINGS,2.15,1.52,2.71,3.84,2.2,2.63,0.56,2.34,1,0,,
2005,TREC1,THREE RIVER EDISON PH #1,KERN...TULE...KAWEAH...KINGS,2.45,2.07,4.32,3.25,2.21,4.74,1.4,3.64,0,0,0.03,0.21
2005,CNGC1,COALINGA,TULARE-BUENA VISTA LAKES,1.7,0.54,2.59,3.23,2.12,0.6,0.99,1.46,0,0,0,0.53
2005,FAT,FRESNO AIR TERMINAL,TULARE-BUENA VISTA LAKES,2.45,0.81,3.16,2.42,2.3,2.51,0.56,1.62,0.01,0,0,0.04
2005,HJO,HANFORD,TULARE-BUENA VISTA LAKES,2.09,0.44,2.13,2.51,1.69,2.02,0.7,0.84,0,0,0,0.02
2005,LEMC1,LEMON COVE,TULARE-BUENA VISTA LAKES,2.21,1.43,2.19,4.23,2.04,2.92,0.54,2.67,0,0,0.02,0
2005,LINC1,LINDSAY,TULARE-BUENA VISTA LAKES,1.85,0.96,1.21,3.6,1.72,2.72,0.56,2.41,0,0,0,0.02
2005,VISC1,VISALIA,TULARE-BUENA VISTA LAKES,1.7,0.82,0.95,3.15,1.38,2.31,0.97,0.88,0,0,0,0
2005,WASC1,WASCO,TULARE-BUENA VISTA LAKES,1.63,0.2,1.73,2.57,,1.37,1.01,0.92,,0,0.01,
2005,BISC1,BIG SUR STATE PARK,CENTRAL CALIFORNIA COASTAL,7.3,2.87,13.71,10.45,11.28,8.52,3.32,1.19,0.33,0.02,0,0
2005,CCHC1,CACHUMA DAM,CENTRAL CALIFORNIA COASTAL,6.38,0.33,13.25,10.3,9.22,3.08,1.27,0.51,0.04,0,0,0.03
2005,HOLC1,HOLLISTER,CENTRAL CALIFORNIA COASTAL,2.79,0.76,1.94,5.1,3.13,3.87,0.99,0.64,0.52,0,0,0
2005,JNLC1,JUNCAL DAM,CENTRAL CALIFORNIA COASTAL,10.74,0.28,9.94,32.96,15.53,3.45,1,1.19,0,0,0,0.19
2005,KICC1,KING CITY,CENTRAL CALIFORNIA COASTAL,3.38,0.54,5.1,3.14,3.92,1.42,0.77,0.6,0.05,0.02,0.01,0.01
2005,LSLC1,LOS ALAMOS,CENTRAL CALIFORNIA COASTAL,4.22,1.05,5.91,,5.01,3.79,0.75,0.56,,,,
2005,PRBC1,PASO ROBLES,CENTRAL CALIFORNIA COASTAL,5.11,1.39,6.75,4.81,5.02,4.07,0.76,1.1,0.01,,0.08,0.01
2005,PRSC1,PRIEST VALLEY,CENTRAL CALIFORNIA COASTAL,4.26,1.96,8.25,7.13,8.45,5.83,1.41,1.04,,0,0,
2005,SAEC1,SAN CLEMENTE DAM,CENTRAL CALIFORNIA COASTAL,4.13,0.9,6.87,6.15,4.91,4.97,1.73,0.75,0.2,0.06,0,0
2005,SBAC1,SANTA BARBARA,CENTRAL CALIFORNIA COASTAL,3.91,0.18,7.45,12.06,7.31,3.96,0.9,0.9,0,0,0,0.09
2005,SBPC1,SAN LUIS OBISPO,CENTRAL CALIFORNIA COASTAL,5.21,2.26,8.25,9.45,6.64,4.75,2.1,1.37,0.01,0,0,0.05
2005,SCRC1,SANTA CRUZ,CENTRAL CALIFORNIA COASTAL,5.8,1.23,10.28,5.98,6.26,7.65,3.03,1.34,1.01,0.01,0.02,0.01
2005,SMX,SANTA MARIA,CENTRAL CALIFORNIA COASTAL,2.32,0.71,3.95,4.2,3.7,3.27,0.48,0.89,0,0,0,0.04
2005,SNSC1,SALINAS NO. 2,CENTRAL CALIFORNIA COASTAL,2.62,0.5,4.97,3.15,3.3,4.67,1.29,0.64,0.25,0.04,0.01,0.02
2005,WVIC1,WATSONVILLE WATERWORKS,CENTRAL CALIFORNIA COASTAL,3.51,1.75,4.87,4.22,4.63,5.33,1.59,0.83,0.82,0.03,0,0
2005,BBLC1,BIG BEAR LAKE F.S.,SOUTHERN CALIFORNIA COASTAL,7.44,2.92,3.86,18.37,5.45,3.4,1.24,1.15,0,1.42,0.77,0.83
2005,CQT,DOWNTOWN LA,SOUTHERN CALIFORNIA COASTAL,4.56,0.2,8.77,9.32,11.02,2.14,1.05,0.19,0,0,0,0.29
2005,CUYC1,CUYAMACA,SOUTHERN CALIFORNIA COASTAL,15.35,2.29,7.92,11.61,9.41,3.94,2.79,0.62,0,1.44,0.39,0.12
2005,ELPC1,EL CAPITAN DAM,SOUTHERN CALIFORNIA COASTAL,7.67,1.37,2.88,5.42,5.99,1.88,1.15,0.36,0,0.08,0,0.02
2005,EORC1,ELSINORE,SOUTHERN CALIFORNIA COASTAL,7.01,1.18,4.62,11.76,8.23,0.67,0.75,0.35,0,0,0,1.65
2005,HENC1,HENSHAW DAM,SOUTHERN CALIFORNIA COASTAL,10.67,2.64,5.49,12.11,9.77,3.02,1.51,0.47,,0.41,,0.13
2005,LAGC1,LAGUNA BEACH,SOUTHERN CALIFORNIA COASTAL,5.67,0.71,4.18,6.92,7.86,0.92,1.6,0.17,0.17,0,0,0.2
2005,LAX,""LA INT'L AIRPORT"",SOUTHERN CALIFORNIA COASTAL,3.78,0.11,6.49,6.87,6.95,1.08,0.94,0.33,0,0,0,0.25
2005,LGB,LONG BEACH,SOUTHERN CALIFORNIA COASTAL,5.34,0.36,3.79,7.66,9.4,1.54,1.23,0.04,0.01,0,0,0.34
2005,LOX,OXNARD,SOUTHERN CALIFORNIA COASTAL,4.51,0.21,4.97,9.56,9.37,2.18,1,0.42,0,0,0,0.22
2005,MWS,MOUNT WILSON,SOUTHERN CALIFORNIA COASTAL,9.47,0.83,10.82,,13.68,1.87,0.6,1.01,0,0,0,0.39
